Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
441,US-2021-166457-CHO-FUD-51000,05-05-2024,30-10-2026,Second Class,166457,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
442,US-2021-160738-CHO-MIL-31000,05-05-2024,31-10-2026,Standard Class,160738,United States,Freeport,Illinois,61032,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4200,US-2023-137295-CHO-SCR-58000,08-01-2025,05-07-2028,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4201,US-2023-100461-CHO-MIL-31000,08-01-2025,04-07-2028,Standard Class,100461,United States,Franklin,Wisconsin,53132,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
4202,US-2023-137295-CHO-NUT-13000,08-01-2025,05-07-2028,Standard Class,137295,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
1937,US-2021-109127-CHO-NUT-13000,21-12-2024,17-06-2027,Standard Class,109127,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
1938,US-2021-133543-CHO-NUT-13000,22-12-2024,18-06-2027,Standard Class,133543,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
1939,US-2021-142510-CHO-NUT-13000,22-12-2024,21-06-2027,Standard Class,142510,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
3933,US-2022-114741-CHO-NUT-13000,06-12-2024,01-06-2028,Standard Class,114741,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
3934,US-2022-144806-CHO-SCR-58000,06-12-2024,02-06-2028,Standard Class,144806,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
3935,US-2022-127040-CHO-NUT-13000,06-12-2024,01-06-2028,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
4807,US-2023-117037-CHO-FUD-51000,17-05-2025,09-11-2028,First Class,117037,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
4808,US-2023-158435-CHO-FUD-51000,17-05-2025,07-11-2028,First Class,158435,United States,Waterbury,Connecticut,6708,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4809,US-2023-117037-CHO-SCR-58000,17-05-2025,09-11-2028,First Class,117037,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
2018,CA-2021-123625-CHO-MIL-31000,29-12-2024,25-06-2027,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
2019,CA-2021-141531-CHO-MIL-31000,29-12-2024,25-06-2027,Standard Class,141531,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2020,CA-2021-123625-CHO-MIL-31000,29-12-2024,25-06-2027,Standard Class,123625,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
96,US-2021-131905-CHO-NUT-13000,06-02-2024,02-08-2026,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
97,US-2021-131905-CHO-MIL-31000,06-02-2024,02-08-2026,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
98,US-2021-169390-CHO-MIL-31000,07-02-2024,03-08-2026,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
2372,US-2022-111164-CHO-SCR-58000,11-04-2024,06-10-2027,Standard Class,111164,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
2373,US-2022-145415-CHO-MIL-31000,12-04-2024,08-10-2027,Second Class,145415,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2374,US-2022-120502-CHO-FUD-51000,13-04-2024,10-10-2027,Standard Class,120502,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
449,US-2021-166086-CHO-MIL-31000,07-05-2024,02-11-2026,Standard Class,166086,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
450,CA-2021-166086-CHO-MIL-31000,07-05-2024,02-11-2026,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
451,CA-2021-166086-CHO-NUT-13000,07-05-2024,02-11-2026,Standard Class,166086,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
6901,US-2024-131954-SUG-LAF-25000,21-01-2025,17-07-2029,Standard Class,131954,United States,Seattle,Washington,98115,Sugar,Pacific,SUG-LAF-25000,Laffy Taffy,1.99,1,1.24,0.75
6902,US-2024-131954-CHO-MIL-31000,21-01-2025,17-07-2029,Standard Class,131954,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6903,US-2024-127026-CHO-MIL-31000,21-01-2025,19-07-2029,Standard Class,127026,United States,Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7426,US-2024-156356-CHO-SCR-58000,16-04-2025,13-10-2029,Standard Class,156356,United States,Houston,Texas,77095,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7427,US-2024-108070-CHO-SCR-58000,16-04-2025,11-10-2029,Standard Class,108070,United States,San Jose,California,95123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
7428,US-2024-122707-CHO-SCR-58000,16-04-2025,09-10-2029,First Class,122707,United States,Hoover,Alabama,35244,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6727,US-2023-136049-CHO-SCR-58000,23-12-2025,19-06-2029,Standard Class,136049,United States,Bowling Green,Ohio,43402,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
6728,US-2023-135776-OTH-KAZ-38000,23-12-2025,21-06-2029,Standard Class,135776,United States,Seattle,Washington,98103,Other,Pacific,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
6729,US-2023-157868-CHO-FUD-51000,23-12-2025,20-06-2029,Standard Class,157868,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
2903,US-2022-155334-CHO-SCR-58000,30-07-2024,21-01-2028,First Class,155334,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
2904,US-2022-124891-CHO-MIL-31000,31-07-2024,21-01-2028,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
2905,US-2022-124891-CHO-FUD-51000,31-07-2024,21-01-2028,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
458,US-2021-158771-CHO-FUD-51000,09-05-2024,30-10-2026,Same Day,158771,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
459,US-2021-102071-CHO-NUT-13000,09-05-2024,05-11-2026,Standard Class,102071,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
460,US-2021-102071-CHO-NUT-13000,09-05-2024,05-11-2026,Standard Class,102071,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
809,US-2021-143917-CHO-TRI-54000,25-07-2024,17-01-2027,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
810,US-2021-146528-CHO-FUD-51000,25-07-2024,17-01-2027,Second Class,146528,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
811,US-2021-143917-CHO-TRI-54000,25-07-2024,17-01-2027,Second Class,143917,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
8131,US-2024-128951-CHO-FUD-51000,15-07-2025,07-01-2030,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
8132,US-2024-166142-CHO-SCR-58000,15-07-2025,09-01-2030,Standard Class,166142,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
8133,US-2024-128951-CHO-MIL-31000,15-07-2025,07-01-2030,First Class,128951,United States,Suffolk,Virginia,23434,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2906,US-2022-111017-CHO-SCR-58000,31-07-2024,27-01-2028,Standard Class,111017,United States,Saint Louis,Missouri,63116,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2907,US-2022-124891-CHO-TRI-54000,31-07-2024,21-01-2028,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
2908,US-2022-164427-CHO-MIL-31000,31-07-2024,27-01-2028,Standard Class,164427,United States,Hattiesburg,Mississippi,39401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6039,US-2023-120873-CHO-SCR-58000,27-10-2025,23-04-2029,Second Class,120873,United States,Hampton,Virginia,23666,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
6040,US-2023-152632-CHO-NUT-13000,27-10-2025,24-04-2029,Standard Class,152632,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
6041,US-2023-156811-OTH-KAZ-38000,27-10-2025,24-04-2029,Standard Class,156811,United States,San Francisco,California,94122,Other,Pacific,OTH-KAZ-38000,Kazookles,13,4,1,12
1337,US-2021-132010-CHO-TRI-54000,13-10-2024,07-04-2027,First Class,132010,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
1338,US-2021-123316-CHO-SCR-58000,13-10-2024,09-04-2027,Standard Class,123316,United States,Mount Vernon,New York,10550,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1339,US-2021-164742-CHO-MIL-31000,13-10-2024,10-04-2027,Second Class,164742,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1340,US-2021-132010-CHO-SCR-58000,13-10-2024,07-04-2027,First Class,132010,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
1341,US-2021-132010-OTH-LIC-15000,13-10-2024,07-04-2027,First Class,132010,United States,Richmond,Virginia,23223,Other,Gulf,OTH-LIC-15000,Lickable Wallpaper,80,4,40,40
1342,US-2021-151995-CHO-MIL-31000,13-10-2024,07-04-2027,First Class,151995,United States,Edmonds,Washington,98026,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2387,US-2022-106257-CHO-SCR-58000,13-04-2024,08-10-2027,Second Class,106257,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
2388,US-2022-120502-CHO-MIL-31000,13-04-2024,10-10-2027,Standard Class,120502,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2389,US-2022-116841-CHO-NUT-13000,14-04-2024,09-10-2027,Standard Class,116841,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
4999,US-2023-138688-CHO-SCR-58000,12-06-2025,06-12-2028,Second Class,138688,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5000,US-2023-120824-CHO-TRI-54000,12-06-2025,06-12-2028,Second Class,120824,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5001,US-2023-139941-CHO-FUD-51000,12-06-2025,07-12-2028,Standard Class,139941,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
815,US-2021-126760-CHO-TRI-54000,26-07-2024,23-01-2027,Standard Class,126760,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
816,US-2021-116190-CHO-SCR-58000,26-07-2024,22-01-2027,Standard Class,116190,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
817,US-2021-126760-CHO-NUT-13000,26-07-2024,23-01-2027,Standard Class,126760,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
4305,US-2023-161662-CHO-SCR-58000,07-02-2025,01-08-2028,First Class,161662,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4306,US-2023-106894-CHO-SCR-58000,07-02-2025,30-07-2028,Same Day,106894,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4307,US-2023-135461-CHO-FUD-51000,07-02-2025,02-08-2028,Second Class,135461,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
4480,US-2023-118178-CHO-SCR-58000,19-03-2025,13-09-2028,Standard Class,118178,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4481,CA-2023-115483-CHO-SCR-58000,19-03-2025,10-09-2028,Second Class,115483,Canada,Quebec City,Quebec,G1B,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
4482,US-2023-162747-CHO-MIL-31000,20-03-2025,14-09-2028,Second Class,162747,United States,Gulfport,Mississippi,39503,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9009,CA-2024-131807-CHO-SCR-58000,05-10-2025,02-04-2030,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9010,CA-2024-131807-CHO-TRI-54000,05-10-2025,02-04-2030,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
9011,CA-2024-131807-OTH-LIC-15000,05-10-2025,02-04-2030,Standard Class,131807,Canada,Calgary,Alberta,T1Y,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,80,4,40,40
5002,US-2023-104633-CHO-FUD-51000,12-06-2025,06-12-2028,Standard Class,104633,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
5003,US-2023-147375-CHO-NUT-13000,12-06-2025,04-12-2028,Second Class,147375,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
5004,US-2023-164035-CHO-SCR-58000,12-06-2025,07-12-2028,Standard Class,164035,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
818,US-2021-169019-CHO-FUD-51000,26-07-2024,20-01-2027,Standard Class,169019,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
819,US-2021-169019-CHO-SCR-58000,26-07-2024,20-01-2027,Standard Class,169019,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
820,US-2021-169019-CHO-NUT-13000,26-07-2024,20-01-2027,Standard Class,169019,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
2039,US-2021-150245-CHO-TRI-54000,31-12-2024,27-06-2027,Second Class,150245,United States,Watertown,New York,13601,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
2040,US-2021-133592-CHO-TRI-54000,31-12-2024,30-06-2027,Standard Class,133592,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
2041,US-2021-143231-CHO-SCR-58000,31-12-2024,26-06-2027,First Class,143231,United States,Franklin,Massachusetts,2038,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9012,CA-2024-131807-CHO-SCR-58000,05-10-2025,02-04-2030,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
9013,US-2024-148054-CHO-FUD-51000,06-10-2025,03-04-2030,Standard Class,148054,United States,Meridian,Idaho,83642,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
9014,US-2024-148054-CHO-FUD-51000,06-10-2025,03-04-2030,Standard Class,148054,United States,Meridian,Idaho,83642,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
5005,US-2023-104633-CHO-MIL-31000,12-06-2025,06-12-2028,Standard Class,104633,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5006,US-2023-103730-CHO-FUD-51000,12-06-2025,05-12-2028,First Class,103730,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
5007,US-2023-120824-CHO-MIL-31000,12-06-2025,06-12-2028,Second Class,120824,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
821,US-2021-169019-CHO-SCR-58000,26-07-2024,20-01-2027,Standard Class,169019,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
822,US-2021-169019-CHO-FUD-51000,26-07-2024,20-01-2027,Standard Class,169019,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6
823,US-2021-116190-CHO-SCR-58000,26-07-2024,22-01-2027,Standard Class,116190,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3
4308,US-2023-163048-CHO-SCR-58000,08-02-2025,07-08-2028,Standard Class,163048,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4309,US-2023-109344-CHO-TRI-54000,08-02-2025,03-08-2028,Second Class,109344,United States,Raleigh,North Carolina,27604,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4310,US-2023-112396-CHO-SCR-58000,09-02-2025,05-08-2028,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
3680,US-2022-145324-CHO-TRI-54000,15-11-2024,11-05-2028,Standard Class,145324,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3681,US-2022-138954-CHO-SCR-58000,15-11-2024,09-05-2028,First Class,138954,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
3682,US-2022-129525-CHO-MIL-31000,15-11-2024,12-05-2028,Standard Class,129525,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82
366,US-2021-122336-OTH-LIC-15000,13-04-2024,08-10-2026,Second Class,122336,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,260,13,130,130
367,US-2021-167724-CHO-TRI-54000,13-04-2024,09-10-2026,Standard Class,167724,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
368,US-2021-122336-CHO-SCR-58000,13-04-2024,08-10-2026,Second Class,122336,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,43.2,12,30,13.2
1699,CA-2021-153623-CHO-SCR-58000,24-11-2024,28-05-2027,Standard Class,153623,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
1700,CA-2021-153623-CHO-SCR-58000,24-11-2024,28-05-2027,Standard Class,153623,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
4311,US-2023-112396-CHO-SCR-58000,09-02-2025,05-08-2028,Standard Class,112396,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
4312,US-2023-164938-CHO-SCR-58000,11-02-2025,05-08-2028,First Class,164938,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
4313,US-2023-110492-CHO-SCR-58000,12-02-2025,06-08-2028,First Class,110492,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
5356,US-2023-151092-CHO-SCR-58000,06-08-2025,02-02-2029,Standard Class,151092,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
5357,US-2023-148516-CHO-FUD-51000,07-08-2025,31-01-2029,Standard Class,148516,United States,Edmonds,Washington,98026,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
5358,US-2023-107328-CHO-SCR-58000,08-08-2025,04-02-2029,Standard Class,107328,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1352,US-2021-151330-CHO-SCR-58000,14-10-2024,09-04-2027,First Class,151330,United States,Everett,Massachusetts,2149,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1353,US-2021-163748-CHO-FUD-51000,14-10-2024,10-04-2027,Standard Class,163748,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
1354,US-2021-122021-CHO-SCR-58000,15-10-2024,09-04-2027,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8149,US-2024-142342-CHO-SCR-58000,17-07-2025,09-01-2030,Second Class,142342,United States,Apple Valley,California,92307,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8150,US-2024-126662-CHO-SCR-58000,17-07-2025,11-01-2030,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8151,US-2024-105046-CHO-NUT-13000,17-07-2025,13-01-2030,Standard Class,105046,United States,Rome,New York,13440,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
2227,US-2022-128083-CHO-SCR-58000,12-03-2024,07-09-2027,Standard Class,128083,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2228,US-2022-148705-CHO-MIL-31000,12-03-2024,08-09-2027,Standard Class,148705,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2229,US-2022-114237-CHO-TRI-54000,13-03-2024,05-09-2027,First Class,114237,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
